id,ACTION
353,1
354,0.9541692305843698
355,1
356,0.9691871929954943
357,0.9659945923017473
358,0.9671890280529707
359,0.8411476269885457
360,0.7101087378653413
361,0.9795017437661071
362,1
363,0.9792298014808327
364,0.9157672005410988
365,0.9710779634177523
366,0.9899573915146616
367,1
368,0.9925693585811133
369,0.9543942633854818
370,1
371,1
372,0.969007727643682
373,0.7849915709377072
374,0.9847116645711186
375,0.9807638029317614
376,0.938711241656631
377,0.9114388134375938
378,0.8367623078374582
379,1
380,0.9591109346707583
381,0.9691765712402636
382,0.944877769941154
383,1
384,1
385,0.9931873115044556
386,0.9583085792054293
387,0.9269462843525467
388,0.9139057429054424
389,0.9943857330098737
390,1
391,0.9753445335254811
392,0.885213067393949
393,0.9582209930843855
394,0.9759773969030007
395,0.9700538714514549
396,0.9662037914542563
397,0.9960977735457986
398,0.9829619781460025
399,0.9647510821774908
400,0.9971875737411585
401,0.96418874185718
402,0.9676232835875297
403,1
404,0.9402970705166349
405,0.9821133591994111
406,0.8619811919547593
407,0.9210994284121888
408,0.912702518046444
409,1
410,0.9916923692484034
411,0.9982399167172833
412,0.9142405879268273
413,0.9162819317219182
414,0.9966475458843509
415,0.8975890642564172
416,0.9602031625845414
417,0.9960977735457986
418,0.9583910987772305
419,0.9708316698555487
420,0.9474196735672308
421,1
422,0.9572451218533844
423,0.9008817288430689
424,0.971192660787227
425,0.9971875737411585
426,1
427,0.9381218004337268
428,0.888459978292618
429,0.6257478995043741
430,1
431,1
432,0.9732070202148313
433,0.9919380925759174
434,0.9982399167172833
435,0.9328664290977481
436,0.9830079085015627
437,0.9411206778871328
438,0.6278079312752616
439,0.9350939265932948
440,0.6616789008171189
441,1
442,1
443,0.9693470464173963
444,0.9652738532365551
445,0.9096409902512032
446,1
447,0.8910553854363179
448,0.938711576790252
449,1
450,0.8679945554910307
451,0.6695469485679458
452,0.9213258084319681
453,0.9892169044654642
454,0.7330347000695147
455,0.9878289327649368
456,0.9733306249393016
457,0.915077539874082
458,1
459,1
460,0.8572932103957889
461,0.9098439512142928
462,1
463,0.8998017751122829
464,0.9273790900718208
465,0.9885564023072292
466,0.9767066605911902
467,0.8339628020537534
468,0.8680890797577135
469,0.9808745957913192
470,0.9847116645711186
471,0.9146993748153691
472,0.8959566810386747
473,0.9943376902630819
474,0.9982399167172833
475,0.7221392384438907
476,0.7662299311573926
477,0.9677582298228681
478,0.8680276625315166
479,0.9632350523295563
480,0.9508823088916942
481,0.8954369488157158
482,1
483,0.983873315836735
484,0.9734144553324492
485,1
486,0.9720618820244931
487,0.8884551137828132
488,0.9855248142862978
489,1
490,0.8594752584042399
491,0.9272107299529124
492,1
493,0.8637840591134038
494,0.9781918336813691
495,0.9878289327649368
496,0.9615022111892984
497,1
498,0.9830079085015627
499,0.9591479472639958
500,1
501,0.9223302046482034
502,0.9277305920148817
503,1
504,1
505,1
506,0.9735431205342937
507,0.9663695150875571
508,1
509,0.9847116645711186
510,0.6181441881681163
511,0.9733964518168375
512,0.999257621257218
513,0.8155041548889458
514,0.8834658918391477
515,0.9663911091230484
516,0.9735437738677294
517,0.9863144322616515
518,0.964689290950971
519,0.9578251263784824
520,0.9557584827725228
521,0.9573387763657182
522,0.9805902604690241
523,0.9937925762361332
524,0.845613579582585
525,0.9821723601706488
526,0.9844764786492878
527,0.7660550035100301
528,1
529,0.9949673216347222
530,0.936407123177992
531,0.9061536964491349
532,0.9402970705166349
533,1
534,0.9930396239594432
535,0.9960977735457986
536,0.9802271438279936
537,0.9773795948261946
538,0.8698116780032122
539,0.9133127227308706
540,0.9958520502182847
541,0.8996623052870497
542,0.9422087506140736
543,0.9277305920148817
544,0.8458960414335122
545,0.9043791359901324
546,0.9711553436835132
547,0.7772318537848368
548,0.8231240024948695
549,0.9966475458843509
550,0.9826198647871943
551,1
552,1
553,0.9542372274021805
554,0.8380734182388112
555,0.9396074656281581
556,0.9871980062757023
557,1
558,0.9628642552424669
559,0.9392971041734105
560,0.9299098664532992
561,0.7534350177303318
562,0.8656931742886251
563,0.9821133591994111
564,1
565,1
566,0.9034351496947486
567,0.999257621257218
568,0.978980079465333
569,0.9738728872524264
570,0.9838201804588181
571,0.8986661507460147
572,0.9845074511570306
573,0.9894924484572583
574,0.9753445335254811
575,1
576,1
577,0.9881072038131216
578,0.9655146907793907
579,0.8710474093057688
580,0.7984504318937479
581,1
582,0.9811873224808251
583,1
584,0.938262120397684
585,1
586,1
587,0.9804740386332333
588,0.9632960750548765
589,0.987082019555186
590,0.924659408867044
591,0.9943857330098737
592,0.9114721631334184
593,0.8999655567825757
594,0.9878289327649368
595,0.954285416488883
596,0.9737420265135601
597,0.9621516366304312
598,0.880496223721977
599,0.9937925762361332
600,0.9756384218624151
601,0.9874365144646686
602,0.987082019555186
603,0.9620651495181042
604,0.9598903260067779
605,0.9106524196920104
606,0.9260547989727258
607,0.9997542766724861
608,0.745553365718115
609,0.9496352445290336
610,0.936970330004926
611,0.9759773969030007
612,0.9919380925759174
613,0.8535702813424176
614,0.8189099714232109
615,1
616,0.9790973975809922
617,1
618,0.9350315370218475
619,0.9761281057010324
620,0.976385335072166
621,1
622,1
623,0.9512230443168616
624,1
625,0.8900218598665837
626,0.9507682351333906
627,0.9997542766724861
628,0.8345344362885031
629,0.8971002633990107
630,1
631,0.9802271438279936
632,0.9159111303628465
633,0.9925693585811133
634,1
635,0.9111287403721836
636,0.9925693585811133
637,0.884577597544409
638,1
639,0.9771092466690326
640,0.9890110822710125
641,1
642,1
643,0.9704528703450974
644,0.9272024847272745
645,0.9215283955766888
646,0.75964917351716
647,0.8674282089076072
648,0.8519517254565577
649,1
650,1
651,1
652,1
653,1
654,0.9949673216347222
655,0.8387009889051652
656,0.9660468145853754
657,0.9527438616982824
658,0.9693981301230329
659,0.9759773969030007
660,0.9621516366304312
661,0.9726068338414838
662,0.9869054142106397
663,0.9465676763064613
664,0.9693470464173963
665,1
666,0.890159250589345
667,0.9402970705166349
668,0.9802271438279936
669,0.9955378452320083
670,0.9403331912884532
671,0.9405977498007819
672,0.911817053478762
673,0.8985622618704304
674,0.9281260032815717
675,1
676,0.9621516366304312
677,0.958799182514782
678,0.7674503147441223
679,0.9247780561570247
680,0.9508823088916942
681,0.9402970705166349
682,0.929210924639825
683,1
684,0.8999370319786324
685,0.9550094871018003
686,0.9987529356373395
687,0.9071145871922173
688,0.9627255514575903
689,0.9292017380619685
690,0.9892915498879112
691,1
692,0.9919380925759174
693,0.9176879835295432
694,0.9982399167172833
695,0.9764173752219912
696,0.983873315836735
697,1
698,0.9609615524167607
699,1
700,0.8370538474796585
701,0.9106524196920104
702,0.9508823088916942
703,0.9912928391341335
704,0.9573387763657182
705,1
706,0.9586641540671249
707,0.9107385005164444
708,1
709,0.9214609015691759
710,0.969108618498051
711,0.9726068338414838
712,0.9630594164581867
713,0.9845074511570306
714,0.9508823088916942
715,0.9856785721440071
716,0.8756766982495624
717,1
718,1
719,0.9857566700855688
720,0.8714937271007439
721,0.880245452845156
722,0.8166741003136004
723,0.9943857330098737
724,0.8331145871566717
725,0.9352943874834075
726,0.9735431205342937
727,0.936222567208483
728,1
729,0.9579849071612927
730,0.9811873224808251
731,0.9906328689543625
732,1
733,0.9079936910102858
734,0.9811873224808251
735,0.8342269051979929
736,0.7302859041981782
737,0.9003707251189503
738,1
739,1
740,0.981591558973614
741,0.9642294085970865
742,0.8649659330682804
743,0.965121267700974
744,0.9598903260067779
745,0.9847116645711186
746,0.9971875737411585
747,0.9811873224808251
748,0.9292017380619685
749,0.9417640344047582
750,0.9351171574168565
751,0.9598903260067779
752,0.9733964518168375
753,0.9955378452320083
754,1
755,0.9982399167172833
756,0.9050308489496621
757,0.8176118272575286
758,0.9600885893356961
759,0.9235280022266857
760,0.9735431205342937
761,0.8399214560643166
762,0.921187549462015
763,0.7584544393882864
764,0.96418874185718
765,0.854790382013378
766,1
767,0.9937925762361332
768,0.9752350181602186
769,0.8537978141292331
770,0.9315035100545145
771,0.905051539476064
772,0.8034526982115937
773,0.9590679348205914
774,1
775,0.9906328689543625
776,0.7499144642434588
777,1
778,0.9910332788942245
779,0.8963254884755151
780,0.9123752936956834
781,0.8797785207173786
782,0.9781383335359182
783,0.8263871406770529
784,0.9830075890080127
785,0.8470250245173951
786,0.9378109848271318
787,0.920006798369124
788,0.9878289327649368
789,0.9807417934235884
790,0.9649458035640267
791,0.9348515947200307
792,0.9507661383244308
793,0.8376303702067073
794,0.9792414493980355
795,1
796,0.7773124931377738
797,1
798,0.9308226347045732
799,0.999257621257218
800,0.9830079085015627
801,1
802,0.9899573915146616
803,0.9693470464173963
804,0.9631031173175677
805,1
806,0.9401787162729449
807,0.7578966037861449
808,0.8430496035142653
809,1
810,0.9183485035637359
811,0.6643228084679583
812,0.7146777154471026
813,1
814,0.9441342384732792
815,0.7380885105614662
816,0.9802271438279936
817,1
818,1
819,0.9033004775488975
820,0.9070271617239171
821,0.934711382472146
822,0.979317390522431
823,0.9621516366304312
824,1
825,0.9436265474275286
826,0.8456935546043848
827,0.9997542766724861
828,0.957751334175446
829,0.9052765722771762
830,1
831,1
832,0.8736879538964285
833,0.9985072123098254
834,0.9173119611689797
835,0.9863144322616515
836,0.9755799801259238
837,0.987082019555186
838,0.9635443525598766
839,0.8954545815703768
840,0.9722265198891483
841,1
842,0.999257621257218
843,0.9475815748899373
844,0.9982399167172833
845,0.9943857330098737
846,0.921299583894427
847,0.9539227838678732
848,0.9757140616002303
849,0.9720150635470702
850,0.8224429929151109
851,1
852,0.9543942633854818
853,0.9433131013823429
854,0.7908848271933762
855,0.957175979182333
856,0.9960977735457986
857,0.9971875737411585
858,1
859,0.9589736467604233
860,0.987082019555186
861,1
862,0.945167709130655
863,0.9640092435704654
864,0.9684020858031661
865,0.9295365098548877
866,0.9920559333999609
867,0.9758621823063721
868,1
869,0.9279958060682897
870,0.9208585357398402
871,0.8906802150097431
872,0.73715494578784
873,0.8714307733931138
874,0.9761430699348376
875,0.9855248142862978
876,0.9221821551714301
877,0.9598903260067779
878,0.9259657700352967
879,0.7456594226526962
880,0.9682884488854404
881,0.9997542766724861
882,0.8862588246027572
883,0.9042527167637049
884,0.8898712607620247
885,0.8362353477192936
886,1
887,1
888,0.9767957639925715
889,1
890,1
891,1
892,0.8421055534463736
893,0.9801070084977848
894,0.9713789070636835
895,0.9760072420109436
896,0.9517349542156627
897,0.8979530663711125
898,1
899,0.864932129588899
900,1
901,0.8461494119143862
902,0.9302544620312964
903,0.9262499771699169
904,0.9394967559262825
905,0.9689342970488458
906,0.8499124299630495
907,1
908,0.9857566700855688
909,0.8562727936584773
910,0.9931873115044556
911,0.9611507011813374
912,0.799922111045054
913,0.9925693585811133
914,0.9083563948988607
915,1
916,0.9960977735457986
917,0.8275274884215079
918,1
919,1
920,0.8570509789759609
921,0.9735431205342937
922,0.9937925762361332
923,0.9401787162729449
924,0.9058006818933207
925,0.7641364011322456
926,0.9759773969030007
927,1
928,0.9491844171178319
929,0.8898548928628867
930,0.9784874227380507
931,0.9949058168780376
932,0.9847116645711186
933,0.8189099714232109
934,0.8374293221792685
935,1
936,0.878612900906576
937,0.9589195322201034
938,0.9627833487474975
939,0.9543682133630659
940,0.9985072123098254
941,0.9878289327649368
942,0.9289916490966602
943,0.8737555444820478
944,0.9010204096757511
945,1
946,0.7607878505981225
947,0.9454241218957362
948,0.9719784119715486
949,0.9283386437500275
950,0.9781918336813691
951,0.9480668651991113
952,0.802772064839374
953,0.9811873224808251
954,0.9523981096261749
955,1
956,0.8272013400501147
957,0.9215275182228981
958,0.9593928211888691
959,0.9005642468016964
960,0.8928659779351028
961,0.9765878040025154
962,1
963,1
964,0.7451119601066035
965,0.9722265198891483
966,0.9439206447679944
967,0.9442649958298422
968,0.9844764786492878
969,0.9592254607850799
970,1
971,0.8260585027252797
972,0.9892655478642723
973,0.9492659309589957
974,0.9897627881239485
975,0.9827962543996591
976,0.9138759117932157
977,0.9707306942754522
978,0.8003955372534982
979,0.9591655392439448
980,0.6580967173495486
981,0.9677582298228681
982,0.9241566979720349
983,0.9906328689543625
984,0.9054183382176088
985,0.8891261041945625
986,0.9059393283942915
987,1
988,0.9878289327649368
989,0.9957288000314364
990,0.9012737125491754
991,0.7190068195423569
992,0.9512709184512723
993,1
994,1
995,0.9565378718911288
996,0.79519061573724
997,0.8836059381804123
998,0.9610969996432844
999,1
1000,0.9218711821171052
1001,0.9402970705166349
1002,1
1003,0.9899573915146616
1004,0.8968818591298763
1005,0.8868827442589158
1006,0.972583642988736
1007,0.9654337582411538
1008,1
1009,0.9684467059462969
1010,0.983873315836735
1011,0.87665863801721855
1012,0.9919380925759174
1013,0.96418874185718
1014,0.8841122285604979
1015,0.8799282220320562
1016,1
1017,0.889882228645313
1018,0.9264373816826471
1019,0.9732695238526383
1020,0.9830079085015627
1021,0.9281984512158066
1022,0.9573387763657182
1023,0.891332755316729
1024,0.9842777499236373
1025,0.9892655478642723
1026,0.9708886117761886
1027,0.9464636778348304
1028,1
1029,0.9519000848994226
1030,0.9437356267258687
1031,0.8965378755568326
1032,0.9905051668667306
1033,1
1034,0.8888380826421807
1035,0.987082019555186
1036,1
1037,1
1038,0.9431541612563373
1039,0.8781267978814837
1040,0.9899573915146616
1041,0.9827123880274563
1042,0.9685849804078536
1043,0.7696314347270771
1044,0.8171479322316977
1045,0.9319681679403399
1046,0.8876806660912192
1047,0.806226814424288
1048,0.9340478138096012
1049,0.8885740630400581
1050,0.8876760961380727
1051,1
1052,0.9505343688982213
1053,0.9363807499560115
1054,0.9452818071242819
1055,0.9559442128665643
1056,0.9433382099487918
1057,0.9254468821432796
1058,1
1059,0.9336240648663146
1060,0.882267982511991
1061,1
1062,0.9573387763657182
1063,0.7236744634701755
1064,0.9077120125153614
1065,0.9677582298228681
1066,0.9079060865788346
1067,0.9413814381112638
1068,0.999257621257218
1069,0.9215766974277819
1070,1
1071,0.8613967585511475
1072,0.9977182431368791
1073,0.7491963141780136
1074,0.9805583869984058
1075,0.9925693585811133
1076,0.974081216593527
1077,0.8182476606253761
1078,1
1079,0.9784846076457347
1080,0.8851283187642741
1081,0.8540579523571366
1082,0.9693470464173963
1083,0.965121267700974
1084,0.9167553462802484
1085,0.9764350741997819
1086,0.9772328513935029
1087,1
1088,0.8793775971893418
1089,0.997472519809365
1090,1
1091,0.9288123129420813
1092,0.9665827444937368
1093,0.8777110626298079
1094,0.999257621257218
1095,0.9735431205342937
1096,0.9226950663429133
1097,0.9621516366304312
1098,0.9792298014808327
1099,0.9822655297587807
1100,1
1101,0.8608080659369187
1102,0.75179998936456
1103,0.9874759378079258
1104,1
1105,0.9882831646621579
1106,1
1107,0.9822195994032203
1108,0.9977182431368791
1109,1
1110,0.8373120749171885
1111,0.9755825386310102
1112,1
1113,0.983873315836735
1114,0.8982920964175258
1115,0.9601219263167536
1116,1
1117,0.9389053778336475
1118,0.9009467543230404
1119,0.876716102859875
1120,1
1121,0.9434787617565896
1122,0.9190234311490152
1123,0.8963352668571096
1124,0.8866003633292664
1125,0.9508823088916942
1126,0.880576350609047
1127,1
1128,1
1129,0.9360279884051292
1130,1
1131,0.9543942633854818
1132,0.767684205953359
1133,0.7530139626611819
1134,0.9977182431368791
1135,0.9514563213699809
1136,1
1137,1
1138,1
1139,0.9919380925759174
1140,0.9230299486603074
1141,0.8698628895328735
1142,0.9400513471891209
1143,0.8122841125941985
1144,0.9413342651552974
1145,0.9771092466690326
1146,1
1147,0.8702801422173091
1148,0.9371835710904564
1149,0.9334034013750713
1150,0.9878289327649368
1151,1
1152,0.9860687089341376
1153,0.9491140717582505
1154,0.9910650951805209
1155,0.941599197127224
1156,0.9899573915146616
1157,0.8870229296154749
1158,0.97479083823039
1159,0.9987529356373395
1160,0.8337194080171587
1161,0.9344298388261354
1162,1
1163,0.9982399167172833
1164,0.9381213597357423
1165,0.951738139446404
1166,0.9919380925759174
1167,0.9980105568945573
1168,0.9409887899466036
1169,0.8779907541552295
1170,0.9919380925759174
1171,0.8309922191150115
1172,0.9579849071612927
1173,0.9878289327649368
1174,0.9107385005164444
1175,1
1176,0.9647790561426846
1177,0.9869054142106397
1178,0.907583817340738
1179,0.9673351902445604
1180,0.9221163250247554
1181,0.8712328313928297
1182,0.9772850960266237
1183,0.9943857330098737
1184,0.9366561668881492
1185,0.9937925762361332
1186,1
1187,0.9899573915146616
1188,0.6158831919641133
1189,0.9821133591994111
1190,0.9899573915146616
1191,0.8202335492677466
1192,0.9827962543996591
1193,1
1194,1
1195,1
1196,0.9792298014808327
1197,1
1198,0.9407086956471333
1199,0.8828141593592769
1200,1
1201,0.980444943738043
1202,1
1203,0.9770806808341335
1204,0.9892655478642723
1205,1
1206,0.8569848224316821
1207,0.9791892712615917
1208,0.9949673216347222
1209,0.9565813022858133
1210,0.9688740657734993
1211,0.9906328689543625
1212,1
1213,0.9833667779969452
1214,1
1215,0.9971875737411585
1216,0.8599372448937433
1217,0.9385558959526443
1218,0.889882228645313
1219,0.8007784241962597
1220,0.9495205174372943
1221,0.9571189582651534
1222,0.9886671321269118
1223,0.946963621966595
1224,0.821845741394279
1225,0.9314031706127802
1226,1
1227,1
1228,0.8197969670697335
1229,0.9987529356373395
1230,1
1231,0.9708316698555487
1232,0.9269882132720997
1233,0.9919380925759174
1234,0.9693470464173963
1235,1
1236,0.9016554249167825
1237,0.9774147175691521
1238,0.915990141824521
1239,0.9412979885262125
1240,1
1241,0.8084121775061068
1242,0.866975312061257
1243,0.8780875999584506
1244,0.9937202572720617
1245,0.9960977735457986
1246,0.9301945536766459
1247,0.9919380925759174
1248,1
1249,0.8258662081210377
1250,0.9543942633854818
1251,0.9207155875132916
1252,0.9464636778348304
1253,1
1254,0.999257621257218
1255,1
1256,1
1257,0.889300768137859
1258,0.9892655478642723
1259,0.9924449327616734
1260,0.9402970705166349
1261,0.8801062680910451
1262,0.983873315836735
1263,1
1264,0.937096546789193
1265,0.7576688802778183
1266,0.9741020990236553
1267,0.9116762157024595
1268,1
1269,1
1270,0.9639302661611422
1271,0.9892655478642723
1272,1
1273,0.9391628639866082
1274,0.9223614467154726
1275,0.9919380925759174
1276,0.9612705451794548
1277,0.9222614540775189
1278,0.9262059012467868
1279,0.9685327227878606
1280,0.9598903260067779
1281,0.943156061254408
1282,0.9638819168398931
1283,0.9092893384926538
1284,0.9442128820409338
1285,0.999257621257218
1286,0.9821723601706488
1287,0.8538745740554108
1288,0.8429047941151531
1289,0.9167504165516401
1290,0.9677582298228681
1291,0.8560627172902912
1292,1
1293,0.9077384972232801
1294,0.931175342405949
1295,0.962709160657957
1296,0.8376430572431595
1297,1
1298,0.9892655478642723
1299,0.9621516366304312
1300,0.9132681119041104
1301,1
1302,0.9534365499115168
1303,0.9619626006407738
1304,0.9660468145853754
1305,0.966612252899022
1306,1
1307,0.9538269387570055
1308,1
1309,0.9943857330098737
1310,0.9464636778348304
1311,0.9508823088916942
1312,1
1313,0.8628944311119487
1314,0.9741249175226555
1315,0.9693470464173963
1316,0.9830079085015627
1317,0.7389241801310814
1318,1
1319,0.9566796835397379
1320,0.856787560402372
1321,0.9030258788853336
1322,1
1323,0.9966475458843509
1324,0.9863144322616515
1325,0.9812817538963738
1326,1
1327,1
1328,0.9704821103957252
1329,0.9364149895715407
1330,1
1331,0.9760332350935932
1332,0.779946404903766
1333,0.9943857330098737
1334,0.9735431205342937
1335,0.7469714048866624
1336,0.9810077541999767
1337,0.9708316698555487
1338,0.9565468873042539
1339,0.9677582298228681
1340,1
1341,1
1342,0.9662224188481686
1343,1
1344,1
1345,1
1346,0.9476321545932446
1347,1
1348,0.8800172830228009
1349,0.9955378452320083
1350,0.9906328689543625
1351,0.917389338577716
1352,0.8862742025197636
1353,1
1354,0.9955378452320083
1355,0.9660468145853754
1356,0.9611486474674298
1357,0.951997355347915
1358,0.7837824128268501
1359,0.6687726348603403
1360,0.9678002748822895
1361,0.968275985523434
1362,0.976947301216014
1363,1
1364,0.9464636778348304
1365,0.9277305920148817
1366,1
1367,0.9676381734857089
1368,0.8564604858334179
1369,0.9627570160343952
1370,0.9546971485039037
1371,1
1372,0.9781918336813691
1373,0.865170508936696
1374,0.9227504827823556
1375,0.9830079085015627
1376,0.9822146657748104
1377,1
1378,1
1379,0.8878247837525154
1380,0.8638699950204979
1381,0.970955335391921
1382,0.8521844555362177
1383,1
1384,1
1385,0.9353926449436273
1386,0.9966475458843509
1387,0.8122887909939934
1388,0.9517762839241334
1389,0.9925693585811133
1390,1
1391,0.9722265198891483
1392,1
1393,0.9593130739113029
1394,0.9798984168186349
1395,0.8582976533196448
1396,0.9771092466690326
1397,0.9941400096823596
1398,1
1399,0.987082019555186
1400,0.7595919824262013
1401,0.9881783092460068
1402,0.9369153472200721
1403,0.8877576434435906
1404,0.9402970705166349
1405,0.999257621257218
1406,0.9004948376201263
1407,0.8643478570913464
1408,0.9034739213268528
1409,0.9090353246633118
1410,0.9660468145853754
1411,0.9371052762402643
1412,0.8806719360875589
1413,0.833516096694607
1414,0.8739607905074762
1415,1
